time [s]	pitch[degree/s]	yaw[degree/s]	roll[degree/s]	altitude[km]	long[degrees]	latd[degrees]	thrust[kN]
   6.8780000e+01  -5.4970503e+01   1.5850337e+01  -5.7483325e+01   4.0210832e+01   1.4892590e+01   6.9434931e+01   2.6381838e+05
   6.8790000e+01  -5.4972343e+01   1.5850348e+01  -5.7484032e+01   4.0224337e+01   1.4892102e+01   6.9434990e+01   2.6370769e+05
   6.8800000e+01  -5.4974183e+01   1.5850360e+01  -5.7484739e+01   4.0237845e+01   1.4891613e+01   6.9435050e+01   2.6359697e+05
   6.8810000e+01  -5.4976023e+01   1.5850372e+01  -5.7485445e+01   4.0251355e+01   1.4891125e+01   6.9435109e+01   2.6348623e+05
   6.8820000e+01  -5.4977862e+01   1.5850383e+01  -5.7486152e+01   4.0264868e+01   1.4890636e+01   6.9435169e+01   2.6337546e+05
   6.8830000e+01  -5.4979701e+01   1.5850394e+01  -5.7486858e+01   4.0278383e+01   1.4890148e+01   6.9435229e+01   2.6326467e+05
   6.8840000e+01  -5.4981539e+01   1.5850405e+01  -5.7487564e+01   4.0291901e+01   1.4889659e+01   6.9435288e+01   2.6315386e+05
   6.8850000e+01  -5.4983377e+01   1.5850415e+01  -5.7488270e+01   4.0305421e+01   1.4889170e+01   6.9435348e+01   2.6304303e+05
   6.8860000e+01  -5.4985215e+01   1.5850426e+01  -5.7488976e+01   4.0318944e+01   1.4888681e+01   6.9435407e+01   2.6293217e+05
   6.8870000e+01  -5.4987052e+01   1.5850436e+01  -5.7489681e+01   4.0332470e+01   1.4888191e+01   6.9435467e+01   2.6282128e+05
   6.8880000e+01  -5.4988888e+01   1.5850446e+01  -5.7490387e+01   4.0345998e+01   1.4887702e+01   6.9435527e+01   2.6271037e+05
   6.8890000e+01  -5.4990724e+01   1.5850456e+01  -5.7491092e+01   4.0359528e+01   1.4887213e+01   6.9435586e+01   2.6259943e+05
   6.8900000e+01  -5.4992560e+01   1.5850465e+01  -5.7491797e+01   4.0373061e+01   1.4886723e+01   6.9435646e+01   2.6248847e+05
   6.8910000e+01  -5.4994395e+01   1.5850475e+01  -5.7492502e+01   4.0386597e+01   1.4886233e+01   6.9435706e+01   2.6237748e+05
   6.8920000e+01  -5.4996230e+01   1.5850484e+01  -5.7493207e+01   4.0400135e+01   1.4885743e+01   6.9435765e+01   2.6226647e+05
   6.8930000e+01  -5.4998064e+01   1.5850493e+01  -5.7493912e+01   4.0413676e+01   1.4885253e+01   6.9435825e+01   2.6215545e+05
   6.8940000e+01  -5.4999898e+01   1.5850501e+01  -5.7494616e+01   4.0427220e+01   1.4884763e+01   6.9435885e+01   2.6204441e+05
   6.8950000e+01  -5.5001731e+01   1.5850510e+01  -5.7495321e+01   4.0440766e+01   1.4884273e+01   6.9435944e+01   2.6193337e+05
   6.8960000e+01  -5.5003564e+01   1.5850518e+01  -5.7496025e+01   4.0454314e+01   1.4883783e+01   6.9436004e+01   2.6182232e+05
   6.8970000e+01  -5.5005397e+01   1.5850526e+01  -5.7496729e+01   4.0467865e+01   1.4883292e+01   6.9436064e+01   2.6171128e+05
   6.8980000e+01  -5.5007229e+01   1.5850534e+01  -5.7497433e+01   4.0481419e+01   1.4882802e+01   6.9436124e+01   2.6160024e+05
   6.8990000e+01  -5.5009060e+01   1.5850542e+01  -5.7498137e+01   4.0494975e+01   1.4882311e+01   6.9436183e+01   2.6148921e+05
   6.9000000e+01  -5.5010892e+01   1.5850549e+01  -5.7498841e+01   4.0508534e+01   1.4881820e+01   6.9436243e+01   2.6137819e+05
   6.9010000e+01  -5.5012722e+01   1.5850556e+01  -5.7499544e+01   4.0522095e+01   1.4881329e+01   6.9436303e+01   2.6126720e+05
   6.9020000e+01  -5.5014553e+01   1.5850563e+01  -5.7500248e+01   4.0535659e+01   1.4880838e+01   6.9436363e+01   2.6115622e+05
   6.9030000e+01  -5.5016382e+01   1.5850570e+01  -5.7500951e+01   4.0549226e+01   1.4880347e+01   6.9436423e+01   2.6104528e+05
   6.9040000e+01  -5.5018212e+01   1.5850577e+01  -5.7501654e+01   4.0562795e+01   1.4879855e+01   6.9436483e+01   2.6093436e+05
   6.9050000e+01  -5.5020041e+01   1.5850583e+01  -5.7502357e+01   4.0576366e+01   1.4879364e+01   6.9436542e+01   2.6082349e+05
   6.9060000e+01  -5.5021869e+01   1.5850589e+01  -5.7503060e+01   4.0589940e+01   1.4878872e+01   6.9436602e+01   2.6071265e+05
   6.9070000e+01  -5.5023697e+01   1.5850595e+01  -5.7503762e+01   4.0603517e+01   1.4878381e+01   6.9436662e+01   2.6060186e+05
   6.9080000e+01  -5.5025525e+01   1.5850601e+01  -5.7504465e+01   4.0617096e+01   1.4877889e+01   6.9436722e+01   2.6049111e+05
   6.9090000e+01  -5.5027352e+01   1.5850607e+01  -5.7505167e+01   4.0630678e+01   1.4877397e+01   6.9436782e+01   2.6038042e+05
   6.9100000e+01  -5.5029179e+01   1.5850612e+01  -5.7505870e+01   4.0644262e+01   1.4876905e+01   6.9436842e+01   2.6026979e+05
   6.9110000e+01  -5.5031005e+01   1.5850617e+01  -5.7506572e+01   4.0657849e+01   1.4876412e+01   6.9436902e+01   2.6015922e+05
   6.9120000e+01  -5.5032831e+01   1.5850622e+01  -5.7507274e+01   4.0671438e+01   1.4875920e+01   6.9436962e+01   2.6004871e+05
   6.9130000e+01  -5.5034656e+01   1.5850627e+01  -5.7507975e+01   4.0685030e+01   1.4875428e+01   6.9437022e+01   2.5993828e+05
   6.9140000e+01  -5.5036481e+01   1.5850631e+01  -5.7508677e+01   4.0698625e+01   1.4874935e+01   6.9437082e+01   2.5982792e+05
   6.9150000e+01  -5.5038305e+01   1.5850636e+01  -5.7509378e+01   4.0712222e+01   1.4874442e+01   6.9437142e+01   2.5971764e+05
   6.9160000e+01  -5.5040129e+01   1.5850640e+01  -5.7510080e+01   4.0725821e+01   1.4873949e+01   6.9437202e+01   2.5960744e+05
   6.9170000e+01  -5.5041953e+01   1.5850643e+01  -5.7510781e+01   4.0739424e+01   1.4873456e+01   6.9437262e+01   2.5949733e+05
   6.9180000e+01  -5.5043776e+01   1.5850647e+01  -5.7511482e+01   4.0753028e+01   1.4872963e+01   6.9437322e+01   2.5938732e+05
   6.9190000e+01  -5.5045599e+01   1.5850651e+01  -5.7512183e+01   4.0766635e+01   1.4872470e+01   6.9437382e+01   2.5927740e+05
   6.9200000e+01  -5.5047421e+01   1.5850654e+01  -5.7512884e+01   4.0780245e+01   1.4871977e+01   6.9437442e+01   2.5916758e+05
   6.9210000e+01  -5.5049243e+01   1.5850657e+01  -5.7513584e+01   4.0793857e+01   1.4871483e+01   6.9437502e+01   2.5905787e+05
   6.9220000e+01  -5.5051064e+01   1.5850660e+01  -5.7514285e+01   4.0807472e+01   1.4870989e+01   6.9437562e+01   2.5894826e+05
   6.9230000e+01  -5.5052885e+01   1.5850662e+01  -5.7514985e+01   4.0821090e+01   1.4870496e+01   6.9437622e+01   2.5883878e+05
   6.9240000e+01  -5.5054706e+01   1.5850665e+01  -5.7515685e+01   4.0834710e+01   1.4870002e+01   6.9437683e+01   2.5872940e+05
   6.9250000e+01  -5.5056526e+01   1.5850667e+01  -5.7516385e+01   4.0848332e+01   1.4869508e+01   6.9437743e+01   2.5862016e+05
   6.9260000e+01  -5.5058345e+01   1.5850669e+01  -5.7517085e+01   4.0861957e+01   1.4869014e+01   6.9437803e+01   2.5851104e+05
   6.9270000e+01  -5.5060165e+01   1.5850671e+01  -5.7517785e+01   4.0875585e+01   1.4868519e+01   6.9437863e+01   2.5840205e+05
   6.9280000e+01  -5.5061983e+01   1.5850672e+01  -5.7518485e+01   4.0889215e+01   1.4868025e+01   6.9437923e+01   2.5829319e+05
   6.9290000e+01  -5.5063802e+01   1.5850674e+01  -5.7519184e+01   4.0902847e+01   1.4867531e+01   6.9437983e+01   2.5818448e+05
   6.9300000e+01  -5.5065619e+01   1.5850675e+01  -5.7519883e+01   4.0916482e+01   1.4867036e+01   6.9438044e+01   2.5807591e+05
   6.9310000e+01  -5.5067437e+01   1.5850676e+01  -5.7520582e+01   4.0930120e+01   1.4866541e+01   6.9438104e+01   2.5796749e+05
   6.9320000e+01  -5.5069254e+01   1.5850676e+01  -5.7521281e+01   4.0943760e+01   1.4866046e+01   6.9438164e+01   2.5785922e+05
   6.9330000e+01  -5.5071070e+01   1.5850677e+01  -5.7521980e+01   4.0957403e+01   1.4865551e+01   6.9438224e+01   2.5775111e+05
   6.9340000e+01  -5.5072886e+01   1.5850677e+01  -5.7522679e+01   4.0971048e+01   1.4865056e+01   6.9438285e+01   2.5764316e+05
   6.9350000e+01  -5.5074702e+01   1.5850677e+01  -5.7523378e+01   4.0984696e+01   1.4864561e+01   6.9438345e+01   2.5753537e+05
   6.9360000e+01  -5.5076517e+01   1.5850677e+01  -5.7524076e+01   4.0998346e+01   1.4864065e+01   6.9438405e+01   2.5742776e+05
   6.9370000e+01  -5.5078332e+01   1.5850677e+01  -5.7524774e+01   4.1011999e+01   1.4863570e+01   6.9438466e+01   2.5732032e+05
   6.9380000e+01  -5.5080146e+01   1.5850676e+01  -5.7525473e+01   4.1025655e+01   1.4863074e+01   6.9438526e+01   2.5721306e+05
   6.9390000e+01  -5.5081960e+01   1.5850676e+01  -5.7526171e+01   4.1039313e+01   1.4862579e+01   6.9438586e+01   2.5710599e+05
   6.9400000e+01  -5.5083774e+01   1.5850675e+01  -5.7526868e+01   4.1052973e+01   1.4862083e+01   6.9438647e+01   2.5699910e+05
   6.9410000e+01  -5.5085587e+01   1.5850674e+01  -5.7527566e+01   4.1066636e+01   1.4861587e+01   6.9438707e+01   2.5689240e+05
   6.9420000e+01  -5.5087399e+01   1.5850672e+01  -5.7528264e+01   4.1080301e+01   1.4861090e+01   6.9438767e+01   2.5678590e+05
   6.9430000e+01  -5.5089211e+01   1.5850671e+01  -5.7528961e+01   4.1093969e+01   1.4860594e+01   6.9438828e+01   2.5667960e+05
   6.9440000e+01  -5.5091023e+01   1.5850669e+01  -5.7529658e+01   4.1107640e+01   1.4860098e+01   6.9438888e+01   2.5657351e+05
   6.9450000e+01  -5.5092834e+01   1.5850667e+01  -5.7530355e+01   4.1121313e+01   1.4859601e+01   6.9438948e+01   2.5646763e+05
   6.9460000e+01  -5.5094645e+01   1.5850665e+01  -5.7531052e+01   4.1134989e+01   1.4859105e+01   6.9439009e+01   2.5636195e+05
   6.9470000e+01  -5.5096456e+01   1.5850662e+01  -5.7531749e+01   4.1148667e+01   1.4858608e+01   6.9439069e+01   2.5625650e+05
   6.9480000e+01  -5.5098266e+01   1.5850660e+01  -5.7532446e+01   4.1162348e+01   1.4858111e+01   6.9439130e+01   2.5615127e+05
   6.9490000e+01  -5.5100075e+01   1.5850657e+01  -5.7533143e+01   4.1176031e+01   1.4857614e+01   6.9439190e+01   2.5604627e+05
   6.9500000e+01  -5.5101884e+01   1.5850654e+01  -5.7533839e+01   4.1189716e+01   1.4857117e+01   6.9439251e+01   2.5594149e+05
   6.9510000e+01  -5.5103693e+01   1.5850651e+01  -5.7534535e+01   4.1203405e+01   1.4856620e+01   6.9439311e+01   2.5583695e+05
   6.9520000e+01  -5.5105501e+01   1.5850647e+01  -5.7535231e+01   4.1217095e+01   1.4856122e+01   6.9439372e+01   2.5573266e+05
   6.9530000e+01  -5.5107309e+01   1.5850644e+01  -5.7535927e+01   4.1230789e+01   1.4855625e+01   6.9439432e+01   2.5562860e+05
   6.9540000e+01  -5.5109116e+01   1.5850640e+01  -5.7536623e+01   4.1244484e+01   1.4855127e+01   6.9439493e+01   2.5552478e+05
   6.9550000e+01  -5.5110923e+01   1.5850636e+01  -5.7537319e+01   4.1258183e+01   1.4854629e+01   6.9439553e+01   2.5542120e+05
   6.9560000e+01  -5.5112730e+01   1.5850632e+01  -5.7538014e+01   4.1271884e+01   1.4854131e+01   6.9439614e+01   2.5531785e+05
   6.9570000e+01  -5.5114536e+01   1.5850627e+01  -5.7538710e+01   4.1285587e+01   1.4853633e+01   6.9439675e+01   2.5521474e+05
   6.9580000e+01  -5.5116342e+01   1.5850622e+01  -5.7539405e+01   4.1299293e+01   1.4853135e+01   6.9439735e+01   2.5511184e+05
   6.9590000e+01  -5.5118147e+01   1.5850618e+01  -5.7540100e+01   4.1313001e+01   1.4852637e+01   6.9439796e+01   2.5500917e+05
   6.9600000e+01  -5.5119952e+01   1.5850612e+01  -5.7540795e+01   4.1326712e+01   1.4852139e+01   6.9439856e+01   2.5490672e+05
   6.9610000e+01  -5.5121756e+01   1.5850607e+01  -5.7541490e+01   4.1340425e+01   1.4851640e+01   6.9439917e+01   2.5480448e+05
   6.9620000e+01  -5.5123560e+01   1.5850602e+01  -5.7542185e+01   4.1354141e+01   1.4851141e+01   6.9439978e+01   2.5470245e+05
   6.9630000e+01  -5.5125363e+01   1.5850596e+01  -5.7542879e+01   4.1367860e+01   1.4850643e+01   6.9440038e+01   2.5460063e+05
   6.9640000e+01  -5.5127166e+01   1.5850590e+01  -5.7543574e+01   4.1381581e+01   1.4850144e+01   6.9440099e+01   2.5449902e+05
   6.9650000e+01  -5.5128969e+01   1.5850584e+01  -5.7544268e+01   4.1395304e+01   1.4849645e+01   6.9440160e+01   2.5439760e+05
   6.9660000e+01  -5.5130771e+01   1.5850578e+01  -5.7544962e+01   4.1409030e+01   1.4849146e+01   6.9440221e+01   2.5429638e+05
   6.9670000e+01  -5.5132573e+01   1.5850571e+01  -5.7545656e+01   4.1422759e+01   1.4848646e+01   6.9440281e+01   2.5419536e+05
   6.9680000e+01  -5.5134374e+01   1.5850564e+01  -5.7546350e+01   4.1436490e+01   1.4848147e+01   6.9440342e+01   2.5409452e+05
   6.9690000e+01  -5.5136175e+01   1.5850558e+01  -5.7547044e+01   4.1450223e+01   1.4847647e+01   6.9440403e+01   2.5399387e+05
   6.9700000e+01  -5.5137976e+01   1.5850550e+01  -5.7547737e+01   4.1463959e+01   1.4847148e+01   6.9440464e+01   2.5389341e+05
   6.9710000e+01  -5.5139776e+01   1.5850543e+01  -5.7548431e+01   4.1477698e+01   1.4846648e+01   6.9440524e+01   2.5379312e+05
   6.9720000e+01  -5.5141575e+01   1.5850536e+01  -5.7549124e+01   4.1491439e+01   1.4846148e+01   6.9440585e+01   2.5369301e+05
   6.9730000e+01  -5.5143374e+01   1.5850528e+01  -5.7549817e+01   4.1505182e+01   1.4845648e+01   6.9440646e+01   2.5359307e+05
   6.9740000e+01  -5.5145173e+01   1.5850520e+01  -5.7550510e+01   4.1518928e+01   1.4845148e+01   6.9440707e+01   2.5349329e+05
   6.9750000e+01  -5.5146971e+01   1.5850512e+01  -5.7551203e+01   4.1532677e+01   1.4844648e+01   6.9440768e+01   2.5339368e+05
   6.9760000e+01  -5.5148769e+01   1.5850503e+01  -5.7551896e+01   4.1546428e+01   1.4844147e+01   6.9440828e+01   2.5329424e+05
   6.9770000e+01  -5.5150567e+01   1.5850495e+01  -5.7552588e+01   4.1560182e+01   1.4843647e+01   6.9440889e+01   2.5319495e+05
   6.9780000e+01  -5.5152364e+01   1.5850486e+01  -5.7553281e+01   4.1573938e+01   1.4843146e+01   6.9440950e+01   2.5309581e+05
   6.9790000e+01  -5.5154160e+01   1.5850477e+01  -5.7553973e+01   4.1587696e+01   1.4842645e+01   6.9441011e+01   2.5299683e+05
   6.9800000e+01  -5.5155957e+01   1.5850468e+01  -5.7554665e+01   4.1601458e+01   1.4842144e+01   6.9441072e+01   2.5289799e+05
   6.9810000e+01  -5.5157752e+01   1.5850458e+01  -5.7555357e+01   4.1615221e+01   1.4841643e+01   6.9441133e+01   2.5279929e+05
   6.9820000e+01  -5.5159548e+01   1.5850449e+01  -5.7556049e+01   4.1628987e+01   1.4841142e+01   6.9441194e+01   2.5270073e+05
   6.9830000e+01  -5.5161342e+01   1.5850439e+01  -5.7556740e+01   4.1642756e+01   1.4840641e+01   6.9441255e+01   2.5260231e+05
   6.9840000e+01  -5.5163137e+01   1.5850429e+01  -5.7557432e+01   4.1656527e+01   1.4840140e+01   6.9441316e+01   2.5250403e+05
   6.9850000e+01  -5.5164931e+01   1.5850419e+01  -5.7558123e+01   4.1670301e+01   1.4839638e+01   6.9441377e+01   2.5240587e+05
   6.9860000e+01  -5.5166725e+01   1.5850408e+01  -5.7558815e+01   4.1684077e+01   1.4839136e+01   6.9441438e+01   2.5230783e+05
   6.9870000e+01  -5.5168518e+01   1.5850398e+01  -5.7559506e+01   4.1697856e+01   1.4838635e+01   6.9441499e+01   2.5220992e+05
   6.9880000e+01  -5.5170310e+01   1.5850387e+01  -5.7560197e+01   4.1711637e+01   1.4838133e+01   6.9441560e+01   2.5211213e+05
   6.9890000e+01  -5.5172103e+01   1.5850376e+01  -5.7560888e+01   4.1725421e+01   1.4837631e+01   6.9441621e+01   2.5201445e+05
   6.9900000e+01  -5.5173895e+01   1.5850365e+01  -5.7561578e+01   4.1739207e+01   1.4837129e+01   6.9441682e+01   2.5191688e+05
   6.9910000e+01  -5.5175686e+01   1.5850353e+01  -5.7562269e+01   4.1752996e+01   1.4836626e+01   6.9441743e+01   2.5181942e+05
   6.9920000e+01  -5.5177477e+01   1.5850341e+01  -5.7562960e+01   4.1766787e+01   1.4836124e+01   6.9441804e+01   2.5172206e+05
   6.9930000e+01  -5.5179268e+01   1.5850330e+01  -5.7563650e+01   4.1780581e+01   1.4835621e+01   6.9441865e+01   2.5162480e+05
   6.9940000e+01  -5.5181058e+01   1.5850317e+01  -5.7564340e+01   4.1794377e+01   1.4835119e+01   6.9441926e+01   2.5152764e+05
   6.9950000e+01  -5.5182848e+01   1.5850305e+01  -5.7565030e+01   4.1808175e+01   1.4834616e+01   6.9441987e+01   2.5143057e+05
   6.9960000e+01  -5.5184637e+01   1.5850293e+01  -5.7565720e+01   4.1821977e+01   1.4834113e+01   6.9442048e+01   2.5133359e+05
   6.9970000e+01  -5.5186426e+01   1.5850280e+01  -5.7566410e+01   4.1835780e+01   1.4833610e+01   6.9442110e+01   2.5123670e+05
   6.9980000e+01  -5.5188215e+01   1.5850267e+01  -5.7567099e+01   4.1849587e+01   1.4833107e+01   6.9442171e+01   2.5113989e+05
   6.9990000e+01  -5.5190003e+01   1.5850254e+01  -5.7567789e+01   4.1863395e+01   1.4832604e+01   6.9442232e+01   2.5104316e+05
   7.0000000e+01  -5.5191790e+01   1.5850241e+01  -5.7568478e+01   4.1877207e+01   1.4832100e+01   6.9442293e+01   2.5094650e+05
   7.0010000e+01  -5.5193578e+01   1.5850227e+01  -5.7569167e+01   4.1891020e+01   1.4831597e+01   6.9442354e+01   2.5084992e+05
   7.0020000e+01  -5.5195364e+01   1.5850214e+01  -5.7569856e+01   4.1904837e+01   1.4831093e+01   6.9442415e+01   2.5075340e+05
   7.0030000e+01  -5.5197151e+01   1.5850200e+01  -5.7570545e+01   4.1918655e+01   1.4830589e+01   6.9442477e+01   2.5065695e+05
   7.0040000e+01  -5.5198937e+01   1.5850186e+01  -5.7571234e+01   4.1932477e+01   1.4830085e+01   6.9442538e+01   2.5056056e+05
   7.0050000e+01  -5.5200722e+01   1.5850171e+01  -5.7571922e+01   4.1946300e+01   1.4829581e+01   6.9442599e+01   2.5046422e+05
   7.0060000e+01  -5.5202507e+01   1.5850157e+01  -5.7572611e+01   4.1960127e+01   1.4829077e+01   6.9442660e+01   2.5036794e+05
   7.0070000e+01  -5.5204292e+01   1.5850142e+01  -5.7573299e+01   4.1973955e+01   1.4828573e+01   6.9442722e+01   2.5027171e+05
   7.0080000e+01  -5.5206076e+01   1.5850127e+01  -5.7573987e+01   4.1987787e+01   1.4828069e+01   6.9442783e+01   2.5017552e+05
   7.0090000e+01  -5.5207860e+01   1.5850112e+01  -5.7574676e+01   4.2001620e+01   1.4827564e+01   6.9442844e+01   2.5007938e+05
   7.0100000e+01  -5.5209644e+01   1.5850097e+01  -5.7575363e+01   4.2015456e+01   1.4827059e+01   6.9442906e+01   2.4998328e+05
   7.0110000e+01  -5.5211427e+01   1.5850081e+01  -5.7576051e+01   4.2029295e+01   1.4826555e+01   6.9442967e+01   2.4988721e+05
   7.0120000e+01  -5.5213209e+01   1.5850065e+01  -5.7576739e+01   4.2043136e+01   1.4826050e+01   6.9443028e+01   2.4979118e+05
   7.0130000e+01  -5.5214991e+01   1.5850049e+01  -5.7577426e+01   4.2056980e+01   1.4825545e+01   6.9443090e+01   2.4969517e+05
   7.0140000e+01  -5.5216773e+01   1.5850033e+01  -5.7578114e+01   4.2070826e+01   1.4825040e+01   6.9443151e+01   2.4959919e+05
   7.0150000e+01  -5.5218554e+01   1.5850017e+01  -5.7578801e+01   4.2084675e+01   1.4824534e+01   6.9443213e+01   2.4950323e+05
   7.0160000e+01  -5.5220335e+01   1.5850000e+01  -5.7579488e+01   4.2098526e+01   1.4824029e+01   6.9443274e+01   2.4940722e+05
   7.0170000e+01  -5.5222116e+01   1.5849984e+01  -5.7580175e+01   4.2112380e+01   1.4823524e+01   6.9443335e+01   2.4931106e+05
   7.0180000e+01  -5.5223896e+01   1.5849967e+01  -5.7580862e+01   4.2126236e+01   1.4823018e+01   6.9443397e+01   2.4921465e+05
   7.0190000e+01  -5.5225675e+01   1.5849950e+01  -5.7581548e+01   4.2140095e+01   1.4822512e+01   6.9443458e+01   2.4911790e+05
   7.0200000e+01  -5.5227455e+01   1.5849932e+01  -5.7582235e+01   4.2153956e+01   1.4822006e+01   6.9443520e+01   2.4902070e+05
   7.0210000e+01  -5.5229233e+01   1.5849915e+01  -5.7582921e+01   4.2167820e+01   1.4821500e+01   6.9443581e+01   2.4892295e+05
   7.0220000e+01  -5.5231012e+01   1.5849897e+01  -5.7583608e+01   4.2181686e+01   1.4820994e+01   6.9443643e+01   2.4882455e+05
   7.0230000e+01  -5.5232790e+01   1.5849879e+01  -5.7584294e+01   4.2195554e+01   1.4820488e+01   6.9443704e+01   2.4872541e+05
   7.0240000e+01  -5.5234567e+01   1.5849861e+01  -5.7584980e+01   4.2209425e+01   1.4819981e+01   6.9443766e+01   2.4862542e+05
   7.0250000e+01  -5.5236344e+01   1.5849842e+01  -5.7585666e+01   4.2223299e+01   1.4819475e+01   6.9443827e+01   2.4852448e+05
   7.0260000e+01  -5.5238121e+01   1.5849824e+01  -5.7586351e+01   4.2237175e+01   1.4818968e+01   6.9443889e+01   2.4842250e+05
   7.0270000e+01  -5.5239897e+01   1.5849805e+01  -5.7587037e+01   4.2251054e+01   1.4818462e+01   6.9443950e+01   2.4831937e+05
   7.0280000e+01  -5.5241673e+01   1.5849786e+01  -5.7587722e+01   4.2264935e+01   1.4817955e+01   6.9444012e+01   2.4821500e+05
   7.0290000e+01  -5.5243449e+01   1.5849767e+01  -5.7588408e+01   4.2278818e+01   1.4817448e+01   6.9444073e+01   2.4810927e+05
   7.0300000e+01  -5.5245224e+01   1.5849747e+01  -5.7589093e+01   4.2292704e+01   1.4816941e+01   6.9444135e+01   2.4800210e+05
   7.0310000e+01  -5.5246999e+01   1.5849728e+01  -5.7589778e+01   4.2306593e+01   1.4816433e+01   6.9444197e+01   2.4789339e+05
   7.0320000e+01  -5.5248773e+01   1.5849708e+01  -5.7590463e+01   4.2320484e+01   1.4815926e+01   6.9444258e+01   2.4778302e+05
   7.0330000e+01  -5.5250547e+01   1.5849688e+01  -5.7591147e+01   4.2334377e+01   1.4815418e+01   6.9444320e+01   2.4767092e+05
   7.0340000e+01  -5.5252320e+01   1.5849668e+01  -5.7591832e+01   4.2348273e+01   1.4814911e+01   6.9444382e+01   2.4755696e+05
   7.0350000e+01  -5.5254093e+01   1.5849647e+01  -5.7592516e+01   4.2362171e+01   1.4814403e+01   6.9444443e+01   2.4744106e+05
   7.0360000e+01  -5.5255865e+01   1.5849627e+01  -5.7593201e+01   4.2376072e+01   1.4813895e+01   6.9444505e+01   2.4732311e+05
   7.0370000e+01  -5.5257638e+01   1.5849606e+01  -5.7593885e+01   4.2389975e+01   1.4813387e+01   6.9444567e+01   2.4720301e+05
   7.0380000e+01  -5.5259409e+01   1.5849585e+01  -5.7594569e+01   4.2403881e+01   1.4812879e+01   6.9444628e+01   2.4708067e+05
   7.0390000e+01  -5.5261181e+01   1.5849564e+01  -5.7595253e+01   4.2417789e+01   1.4812371e+01   6.9444690e+01   2.4695599e+05
   7.0400000e+01  -5.5262951e+01   1.5849542e+01  -5.7595937e+01   4.2431700e+01   1.4811862e+01   6.9444752e+01   2.4682885e+05
   7.0410000e+01  -5.5264722e+01   1.5849521e+01  -5.7596620e+01   4.2445613e+01   1.4811354e+01   6.9444813e+01   2.4669917e+05
