t[s]		thtr[deg]	psir[deg]	phir[deg]	CA[-]		Clp[-]		Cld[1/rad]	Cmq[1/rad]	Cnr[1/rad]	CNa[1/rad]	CYb[1/rad]	emp[N]		Ixx[kgm2]	Iyy[kgm2]	Izz[kgm2]	Ixy[kgm2]	Ixz[kgm2]	Iyz[kgm2]	Ixxp[kgm2]	Iyyp[kgm2]	Izzp[kgm2]	Ixyp[kgm2]	Ixzp[kgm2]	Iyzp[kgm2]	massa[kg]	pdin[Pa]	U[m/s]		Xcg[m]		Ycg[m]		Zcg[m]		Xcp[m]		Ycp[m]		Zcp[m]		mp[kg/s]	ax_net[m/s2]	ay_net[m/s2]	az_net[m/s2]	altitude[km]	mach[-]		Rec[km]		long[deg]	gcLat[deg]	gdLat[deg]	gravXV[m/s2]	gravYV[m/s2]	gravZV[m/s2]	gravXB[m/s2]	gravYB[m/s2]	gravZB[m/s2]	AoA[deg]	AoAtotal[deg] 	DLR_pitch[deg]	DLR_yaw[deg]	DLR_roll[deg]
  5.2000000e-003  8.2015301e-002  9.7753899e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  1.7582925e+004  3.8797676e+003  7.6703479e+004  7.6703479e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5642558e+004  0.0000000e+000  0.0000000e+000 -8.0359532e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  1.1239793e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000 -1.5017224e-008 -1.2760222e-001 -4.9999950e+001
  5.4600000e-003  8.2014980e-002  9.7754168e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  1.9737683e+004  3.8797645e+003  7.6703348e+004  7.6703348e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5642509e+004  0.0000000e+000  0.0000000e+000 -8.0359509e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  1.2617216e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000  1.7446439e-008 -1.2760222e-001 -4.9999951e+001
  5.7200000e-003  8.2014706e-002  9.7754399e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  2.1845255e+004  3.8797614e+003  7.6703216e+004  7.6703216e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5642459e+004  0.0000000e+000  0.0000000e+000 -8.0359485e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  1.3964477e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000 -1.0520013e-008 -1.2760223e-001 -4.9999952e+001
  5.9800000e-003  8.2014385e-002  9.7754668e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  2.3923336e+004  3.8797582e+003  7.6703085e+004  7.6703085e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5642410e+004  0.0000000e+000  0.0000000e+000 -8.0359462e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  1.5292888e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000  2.1943650e-008 -1.2760223e-001 -4.9999953e+001
  6.2400000e-003  8.2014110e-002  9.7754899e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  2.6001417e+004  3.8797551e+003  7.6702953e+004  7.6702953e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5642360e+004  0.0000000e+000  0.0000000e+000 -8.0359438e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  1.6621301e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000 -5.2567569e-009 -1.2760223e-001 -4.9999954e+001
  6.5000000e-003  8.2013790e-002  9.7755168e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  2.8070213e+004  3.8797520e+003  7.6702822e+004  7.6702822e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5642310e+004  0.0000000e+000  0.0000000e+000 -8.0359415e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  1.7943779e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000  2.6440861e-008 -1.2760223e-001 -4.9999955e+001
  6.7600000e-003  8.2013515e-002  9.7755398e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  3.0124152e+004  3.8797489e+003  7.6702690e+004  7.6702690e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5642261e+004  0.0000000e+000  0.0000000e+000 -8.0359392e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  1.9256762e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000 -1.4023354e-009 -1.2760223e-001 -4.9999956e+001
  7.0200000e-003  8.2013240e-002  9.7755629e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  3.2178090e+004  3.8797458e+003  7.6702558e+004  7.6702558e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5642211e+004  0.0000000e+000  0.0000000e+000 -8.0359368e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  2.0569746e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000 -2.8602742e-008 -1.2760223e-001 -4.9999957e+001
  7.2800000e-003  8.2012920e-002  9.7755898e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  3.4221412e+004  3.8797426e+003  7.6702427e+004  7.6702427e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5642162e+004  0.0000000e+000  0.0000000e+000 -8.0359345e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  2.1875945e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000  3.0948759e-009 -1.2760223e-001 -4.9999958e+001
  7.5400000e-003  8.2012645e-002  9.7756128e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  3.6183331e+004  3.8797395e+003  7.6702295e+004  7.6702295e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5642112e+004  0.0000000e+000  0.0000000e+000 -8.0359321e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  2.3130109e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000 -2.4748321e-008 -1.2760223e-001 -4.9999959e+001
  7.8000000e-003  8.2012324e-002  9.7756397e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  3.8145250e+004  3.8797364e+003  7.6702164e+004  7.6702164e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5642063e+004  0.0000000e+000  0.0000000e+000 -8.0359298e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  2.4384275e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000  7.7153422e-009 -1.2760222e-001 -4.9999961e+001
  8.0600000e-003  8.2012049e-002  9.7756628e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.0107169e+004  3.8797333e+003  7.6702032e+004  7.6702032e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5642013e+004  0.0000000e+000  0.0000000e+000 -8.0359275e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  2.5638443e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000 -1.9485065e-008 -1.2760223e-001 -4.9999962e+001
  8.3200000e-003  8.2011729e-002  9.7756897e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.2054156e+004  3.8797302e+003  7.6701901e+004  7.6701901e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5641963e+004  0.0000000e+000  0.0000000e+000 -8.0359251e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  2.6883067e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000  1.2212553e-008 -1.2760223e-001 -4.9999963e+001
  8.5800000e-003  8.2011454e-002  9.7757128e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.3994507e+004  3.8797270e+003  7.6701769e+004  7.6701769e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5641914e+004  0.0000000e+000  0.0000000e+000 -8.0359228e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  2.8123451e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000 -1.4987853e-008 -1.2760223e-001 -4.9999964e+001
  8.8400000e-003  8.2011133e-002  9.7757397e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.5934858e+004  3.8797239e+003  7.6701638e+004  7.6701638e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5641864e+004  0.0000000e+000  0.0000000e+000 -8.0359204e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  2.9363837e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000  1.7475809e-008 -1.2760223e-001 -4.9999965e+001
  9.1000000e-003  8.2010859e-002  9.7757627e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.7865567e+004  3.8797208e+003  7.6701506e+004  7.6701506e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5641815e+004  0.0000000e+000  0.0000000e+000 -8.0359181e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.0598060e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000 -1.1133432e-008 -1.2760223e-001 -4.9999966e+001
  9.3600000e-003  8.2010538e-002  9.7757896e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.9764132e+004  3.8797177e+003  7.6701375e+004  7.6701375e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5641765e+004  0.0000000e+000  0.0000000e+000 -8.0359158e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1811738e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000  2.1330231e-008 -1.2760223e-001 -4.9999967e+001
  9.6200000e-003  8.2010263e-002  9.7758127e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  5.1662697e+004  3.8797146e+003  7.6701243e+004  7.6701243e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5641715e+004  0.0000000e+000  0.0000000e+000 -8.0359134e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.3025418e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000 -5.8701759e-009 -1.2760223e-001 -4.9999968e+001
  9.8800000e-003  8.2009943e-002  9.7758396e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  5.3561262e+004  3.8797114e+003  7.6701112e+004  7.6701112e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5641666e+004  0.0000000e+000  0.0000000e+000 -8.0359111e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.4239100e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000  2.5827442e-008 -1.2760223e-001 -4.9999969e+001
  1.0140000e-002  8.2009668e-002  9.7758626e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  5.5432053e+004  3.8797083e+003  7.6700980e+004  7.6700980e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5641616e+004  0.0000000e+000  0.0000000e+000 -8.0359087e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.5435030e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000 -2.0157544e-009 -1.2760223e-001 -4.9999970e+001
  1.0400000e-002  8.2009393e-002  9.7758857e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  5.7290500e+004  3.8797052e+003  7.6700848e+004  7.6700848e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5641567e+004  0.0000000e+000  0.0000000e+000 -8.0359064e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.6623070e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000 -2.9216161e-008 -1.2760223e-001 -4.9999971e+001
  1.0660000e-002  8.2009073e-002  9.7759126e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  5.9148947e+004  3.8797021e+003  7.6700717e+004  7.6700717e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5641517e+004  0.0000000e+000  0.0000000e+000 -8.0359041e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.7811112e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000  2.4814567e-009 -1.2760223e-001 -4.9999972e+001
  1.0920000e-002  8.2008798e-002  9.7759356e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  6.1002993e+004  3.8796990e+003  7.6700585e+004  7.6700585e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5641468e+004  0.0000000e+000  0.0000000e+000 -8.0359017e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.8996344e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000 -2.5361740e-008 -1.2760223e-001 -4.9999973e+001
  1.1180000e-002  8.2008477e-002  9.7759625e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  6.2804230e+004  3.8796958e+003  7.6700454e+004  7.6700454e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5641418e+004  0.0000000e+000  0.0000000e+000 -8.0358994e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  4.0147819e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000  7.1019232e-009 -1.2760222e-001 -4.9999974e+001
  1.1440000e-002  8.2008202e-002  9.7759856e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  6.4605467e+004  3.8796927e+003  7.6700322e+004  7.6700322e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5641368e+004  0.0000000e+000  0.0000000e+000 -8.0358970e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  4.1299296e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000 -2.0098484e-008 -1.2760223e-001 -4.9999975e+001
  1.1700000e-002  8.2007882e-002  9.7760125e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  6.6406704e+004  3.8796896e+003  7.6700191e+004  7.6700191e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5641319e+004  0.0000000e+000  0.0000000e+000 -8.0358947e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  4.2450775e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000  1.1599134e-008 -1.2760223e-001 -4.9999976e+001
  1.1960000e-002  8.2007607e-002  9.7760356e-002  0.0000000e+000  3.2275580e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  6.8201579e+004  3.8796865e+003  7.6700059e+004  7.6700059e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5641269e+004  0.0000000e+000  0.0000000e+000 -8.0358924e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  4.3598190e+000  0.0000000e+000  0.0000000e+000  4.6500000e-002  0.0000000e+000  6.3594919e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703515e-002  0.0000000e+000  9.8297329e+000 -9.8297329e+000 -1.0058014e-002 -3.6608177e-003  0.0000000e+000  0.0000000e+000 -1.5601273e-008 -1.2760223e-001 -4.9999977e+001
