t[s]	emp[N]	Ixx[kgm2]	Iyy[kgm2]	Izz[kgm2]	massa[kg]	Xcg[m]	altitude[km]	long[deg]	gdLat[deg]	DLR_pitch[deg]	DLR_yaw[deg]	DLR_roll[deg]
49.040000000	475649.603706977	2046.284013426	52266.681365404	52266.681365404	6865.114568297	-7.372905104	25.231558354	-44.317702449	-2.273505773	16.649538738	10.635605702	-49.064134608
49.050000000	475585.854674684	2045.619592851	52261.716966954	52261.716966954	6863.315217230	-7.372659849	25.244020864	-44.317672285	-2.273480160	16.651388595	10.635447274	-49.062652520
49.060000000	475522.021708140	2044.955271735	52256.753585709	52256.753585709	6861.516026954	-7.372414491	25.256488574	-44.317642105	-2.273454534	16.653238382	10.635288093	-49.061169460
49.070000000	475458.103285738	2044.291049443	52251.791220152	52251.791220152	6859.716997163	-7.372169028	25.268961485	-44.317611912	-2.273428896	16.655088099	10.635128162	-49.059685429
49.080000000	475394.097885868	2043.626925338	52246.829868763	52246.829868763	6857.918127551	-7.371923459	25.281439598	-44.317581704	-2.273403245	16.656937747	10.634967479	-49.058200426
49.090000000	475330.003986922	2042.962898785	52241.869530024	52241.869530024	6856.119417813	-7.371677783	25.293922914	-44.317551481	-2.273377582	16.658787326	10.634806044	-49.056714452
49.100000000	475265.820067290	2042.298969146	52236.910202417	52236.910202417	6854.320867642	-7.371431999	25.306411434	-44.317521243	-2.273351906	16.660636835	10.634643858	-49.055227504
49.110000000	475201.544605364	2041.635135786	52231.951884424	52231.951884424	6852.522476733	-7.371186107	25.318905161	-44.317490991	-2.273326217	16.662486276	10.634480920	-49.053739585
49.120000000	475137.176079535	2040.971398068	52226.994574526	52226.994574526	6850.724244780	-7.370940105	25.331404094	-44.317460725	-2.273300516	16.664335648	10.634317231	-49.052250693
49.130000000	475072.712968194	2040.307755356	52222.038271205	52222.038271205	6848.926171477	-7.370693993	25.343908236	-44.317430443	-2.273274803	16.666184951	10.634152790	-49.050760828
49.140000000	475008.153749733	2039.644207015	52217.082972942	52217.082972942	6847.128256519	-7.370447770	25.356417588	-44.317400148	-2.273249077	16.668034187	10.633987599	-49.049269989
49.150000000	474943.496902542	2038.980752408	52212.128678220	52212.128678220	6845.330499598	-7.370201434	25.368932150	-44.317369837	-2.273223338	16.669883354	10.633821655	-49.047778178
49.160000000	474878.740905013	2038.317390898	52207.175385519	52207.175385519	6843.532900411	-7.369954985	25.381451924	-44.317339512	-2.273197587	16.671732454	10.633654961	-49.046285392
49.170000000	474813.884235537	2037.654121851	52202.223093322	52202.223093322	6841.735458650	-7.369708422	25.393976911	-44.317309172	-2.273171823	16.673581486	10.633487515	-49.044791633
49.180000000	474748.925372505	2036.990944628	52197.271800111	52197.271800111	6839.938174010	-7.369461745	25.406507113	-44.317278818	-2.273146046	16.675430451	10.633319318	-49.043296900
49.190000000	474683.862794308	2036.327858595	52192.321504366	52192.321504366	6838.141046186	-7.369214951	25.419042531	-44.317248449	-2.273120257	16.677279349	10.633150369	-49.041801193
49.200000000	474618.694979338	2035.664863115	52187.372204570	52187.372204570	6836.344074870	-7.368968040	25.431583165	-44.317218066	-2.273094456	16.679128181	10.632980670	-49.040304511
49.210000000	474553.420405985	2035.001957551	52182.423899204	52182.423899204	6834.547259759	-7.368721012	25.444129018	-44.317187668	-2.273068642	16.680976945	10.632810219	-49.038806855
49.220000000	474488.037552640	2034.339141269	52177.476586750	52177.476586750	6832.750600544	-7.368473865	25.456680090	-44.317157255	-2.273042815	16.682825643	10.632639017	-49.037308224
49.230000000	474422.544897696	2033.676413631	52172.530265689	52172.530265689	6830.954096922	-7.368226598	25.469236383	-44.317126828	-2.273016976	16.684674276	10.632467064	-49.035808617
49.240000000	474356.940919543	2033.013774001	52167.584934504	52167.584934504	6829.157748586	-7.367979211	25.481797897	-44.317096386	-2.272991124	16.686522842	10.632294360	-49.034308036
49.250000000	474291.224096572	2032.351221743	52162.640591675	52162.640591675	6827.361555230	-7.367731703	25.494364635	-44.317065929	-2.272965259	16.688371342	10.632120905	-49.032806478
49.260000000	474225.392907175	2031.688756221	52157.697235685	52157.697235685	6825.565516548	-7.367484072	25.506936597	-44.317035458	-2.272939382	16.690219778	10.631946698	-49.031303945
49.270000000	474159.445829742	2031.026376800	52152.754865015	52152.754865015	6823.769632235	-7.367236318	25.519513784	-44.317004972	-2.272913492	16.692068147	10.631771741	-49.029800436
49.280000000	474093.381342665	2030.364082841	52147.813478147	52147.813478147	6821.973901984	-7.366988440	25.532096199	-44.316974472	-2.272887590	16.693916452	10.631596033	-49.028295951
49.290000000	474027.197924335	2029.701873710	52142.873073563	52142.873073563	6820.178325490	-7.366740437	25.544683841	-44.316943956	-2.272861675	16.695764693	10.631419574	-49.026790489
49.300000000	473960.894053144	2029.039748770	52137.933649744	52137.933649744	6818.382902448	-7.366492308	25.557276713	-44.316913427	-2.272835747	16.697612868	10.631242364	-49.025284051
49.310000000	473894.468207481	2028.377707386	52132.995205171	52132.995205171	6816.587632550	-7.366244052	25.569874815	-44.316882882	-2.272809807	16.699460979	10.631064403	-49.023776636
49.320000000	473827.918865739	2027.715748920	52128.057738328	52128.057738328	6814.792515492	-7.365995669	25.582478149	-44.316852323	-2.272783854	16.701309027	10.630885691	-49.022268244
49.330000000	473761.244506309	2027.053872736	52123.121247694	52123.121247694	6812.997550968	-7.365747156	25.595086716	-44.316821750	-2.272757888	16.703157010	10.630706228	-49.020758874
49.340000000	473694.443607581	2026.392078200	52118.185731752	52118.185731752	6811.202738671	-7.365498515	25.607700517	-44.316791161	-2.272731910	16.705004930	10.630526014	-49.019248527
49.350000000	473627.514647947	2025.730364673	52113.251188984	52113.251188984	6809.408078296	-7.365249742	25.620319554	-44.316760558	-2.272705919	16.706852786	10.630345050	-49.017737202
49.360000000	473560.456307677	2025.068731465	52108.317620776	52108.317620776	6807.613569865	-7.365000839	25.632943827	-44.316729940	-2.272679916	16.708700579	10.630163335	-49.016224899
49.370000000	473493.269006065	2024.407177402	52103.385053540	52103.385053540	6805.819216217	-7.364751808	25.645573338	-44.316699308	-2.272653899	16.710548309	10.629980869	-49.014711618
49.380000000	473425.954050228	2023.745701064	52098.453526464	52098.453526464	6804.025021631	-7.364502654	25.658208088	-44.316668661	-2.272627871	16.712395977	10.629797653	-49.013197358
49.390000000	473358.512754393	2023.084301031	52093.523078838	52093.523078838	6802.230990398	-7.364253383	25.670848079	-44.316637999	-2.272601829	16.714243582	10.629613687	-49.011682119
49.400000000	473290.946432791	2022.422975882	52088.593749952	52088.593749952	6800.437126808	-7.364004001	25.683493310	-44.316607323	-2.272575775	16.716091125	10.629428971	-49.010165901
49.410000000	473223.256399648	2021.761724195	52083.665579096	52083.665579096	6798.643435152	-7.363754512	25.696143784	-44.316576632	-2.272549708	16.717938607	10.629243504	-49.008648704
49.420000000	473155.443969195	2021.100544550	52078.738605560	52078.738605560	6796.849919721	-7.363504921	25.708799501	-44.316545926	-2.272523629	16.719786027	10.629057289	-49.007130527
49.430000000	473087.510455659	2020.439435526	52073.812868635	52073.812868635	6795.056584805	-7.363255234	25.721460463	-44.316515206	-2.272497536	16.721633386	10.628870323	-49.005611370
49.440000000	473019.457173269	2019.778395701	52068.888407611	52068.888407611	6793.263434693	-7.363005457	25.734126670	-44.316484471	-2.272471432	16.723480685	10.628682609	-49.004091232
49.450000000	472951.285436255	2019.117423654	52063.965261777	52063.965261777	6791.470473678	-7.362755593	25.746798124	-44.316453721	-2.272445314	16.725327922	10.628494145	-49.002570114
49.460000000	472882.996558844	2018.456517965	52059.043470424	52059.043470424	6789.677706050	-7.362505650	25.759474827	-44.316422956	-2.272419184	16.727175100	10.628304933	-49.001048015
49.470000000	472814.591855266	2017.795677212	52054.123072842	52054.123072842	6787.885136098	-7.362255631	25.772156778	-44.316392177	-2.272393041	16.729022218	10.628114972	-48.999524934
49.480000000	472746.072639748	2017.134899974	52049.204108320	52049.204108320	6786.092768114	-7.362005543	25.784843980	-44.316361383	-2.272366886	16.730869276	10.627924262	-48.998000872
49.490000000	472677.440226521	2016.474184830	52044.286616150	52044.286616150	6784.300606388	-7.361755390	25.797536433	-44.316330575	-2.272340717	16.732716275	10.627732804	-48.996475828
49.500000000	472608.695929811	2015.813530360	52039.370635622	52039.370635622	6782.508655211	-7.361505178	25.810234138	-44.316299751	-2.272314536	16.734563215	10.627540598	-48.994949802
49.510000000	472539.841063849	2015.152935141	52034.456206025	52034.456206025	6780.716918873	-7.361254911	25.822937097	-44.316268913	-2.272288343	16.736410096	10.627347644	-48.993422793
49.520000000	472470.876942863	2014.492397754	52029.543366649	52029.543366649	6778.925401664	-7.361004596	25.835645311	-44.316238060	-2.272262137	16.738256919	10.627153942	-48.991894801
49.530000000	472401.804881080	2013.831916776	52024.632156785	52024.632156785	6777.134107876	-7.360754238	25.848358780	-44.316207192	-2.272235918	16.740103684	10.626959493	-48.990365827
49.540000000	472332.626192732	2013.171490788	52019.722615722	52019.722615722	6775.343041798	-7.360503841	25.861077507	-44.316176310	-2.272209686	16.741950391	10.626764297	-48.988835868
49.550000000	472263.342192044	2012.511118367	52014.814782752	52014.814782752	6773.552207722	-7.360253411	25.873801491	-44.316145413	-2.272183442	16.743797041	10.626568353	-48.987304926
49.560000000	472193.954193248	2011.850798093	52009.908697164	52009.908697164	6771.761609937	-7.360002954	25.886530735	-44.316114501	-2.272157185	16.745643634	10.626371662	-48.985773001
49.570000000	472124.463510570	2011.190528545	52005.004398247	52005.004398247	6769.971252735	-7.359752474	25.899265239	-44.316083574	-2.272130915	16.747490169	10.626174225	-48.984240090
49.580000000	472054.871458240	2010.530308301	52000.101925293	52000.101925293	6768.181140405	-7.359501977	25.912005005	-44.316052633	-2.272104633	16.749336649	10.625976041	-48.982706195
49.590000000	471985.179350487	2009.870135941	51995.201317592	51995.201317592	6766.391277239	-7.359251468	25.924750033	-44.316021676	-2.272078338	16.751183072	10.625777110	-48.981171316
49.600000000	471915.388501539	2009.210010044	51990.302614433	51990.302614433	6764.601667527	-7.359000953	25.937500325	-44.315990705	-2.272052030	16.753029439	10.625577434	-48.979635451
49.610000000	471845.500225625	2008.549929188	51985.405855106	51985.405855106	6762.812315558	-7.358750436	25.950255882	-44.315959720	-2.272025709	16.754875750	10.625377011	-48.978098600
49.620000000	471775.515836973	2007.889891952	51980.511078903	51980.511078903	6761.023225625	-7.358499922	25.963016704	-44.315928719	-2.271999376	16.756722006	10.625175843	-48.976560764
49.630000000	471705.436649813	2007.229896916	51975.618325112	51975.618325112	6759.234402018	-7.358249418	25.975782794	-44.315897704	-2.271973030	16.758568207	10.624973929	-48.975021941
49.640000000	471635.263978372	2006.569942659	51970.727633024	51970.727633024	6757.445849026	-7.357998929	25.988554152	-44.315866673	-2.271946672	16.760414353	10.624771270	-48.973482132
49.650000000	471564.999136880	2005.910027758	51965.839041929	51965.839041929	6755.657570940	-7.357748459	26.001330779	-44.315835628	-2.271920300	16.762260445	10.624567865	-48.971941336
49.660000000	471494.643439565	2005.250150794	51960.952591118	51960.952591118	6753.869572052	-7.357498014	26.014112677	-44.315804568	-2.271893916	16.764106483	10.624363716	-48.970399553
49.670000000	471424.198200657	2004.590310345	51956.068319880	51956.068319880	6752.081856651	-7.357247599	26.026899847	-44.315773494	-2.271867520	16.765952467	10.624158821	-48.968856783
49.680000000	471353.664734382	2003.930504990	51951.186267505	51951.186267505	6750.294429029	-7.356997219	26.039692289	-44.315742404	-2.271841110	16.767798397	10.623953182	-48.967313025
49.690000000	471283.044354971	2003.270733309	51946.306473284	51946.306473284	6748.507293475	-7.356746880	26.052490005	-44.315711300	-2.271814688	16.769644274	10.623746799	-48.965768279
49.700000000	471212.338376652	2002.610993879	51941.428976507	51941.428976507	6746.720454279	-7.356496588	26.065292995	-44.315680181	-2.271788253	16.771490099	10.623539671	-48.964222545
49.710000000	471141.548113654	2001.951285280	51936.553816464	51936.553816464	6744.933915734	-7.356246346	26.078101262	-44.315649047	-2.271761806	16.773335870	10.623331799	-48.962675822
49.720000000	471070.674880205	2001.291606091	51931.681032444	51931.681032444	6743.147682129	-7.355996161	26.090914807	-44.315617898	-2.271735345	16.775181590	10.623123183	-48.961128111
49.730000000	470999.719990534	2000.631954891	51926.810663739	51926.810663739	6741.361757754	-7.355746038	26.103733629	-44.315586734	-2.271708872	16.777027257	10.622913824	-48.959579410
49.740000000	470928.684758870	1999.972330259	51921.942749638	51921.942749638	6739.576146901	-7.355495981	26.116557731	-44.315555555	-2.271682387	16.778872873	10.622703721	-48.958029719
49.750000000	470857.570499441	1999.312730773	51917.077329431	51917.077329431	6737.790853859	-7.355245997	26.129387114	-44.315524362	-2.271655888	16.780718437	10.622492875	-48.956479039
49.760000000	470786.378526476	1998.653155013	51912.214442409	51912.214442409	6736.005882920	-7.354996091	26.142221778	-44.315493153	-2.271629377	16.782563950	10.622281286	-48.954927369
49.770000000	470715.110154203	1997.993601558	51907.354127861	51907.354127861	6734.221238373	-7.354746267	26.155061725	-44.315461930	-2.271602853	16.784409413	10.622068954	-48.953374708
49.780000000	470643.766696852	1997.334068986	51902.496425078	51902.496425078	6732.436924510	-7.354496531	26.167906956	-44.315430692	-2.271576316	16.786254824	10.621855879	-48.951821057
49.790000000	470572.349468652	1996.674555877	51897.641373350	51897.641373350	6730.652945620	-7.354246889	26.180757473	-44.315399439	-2.271549767	16.788100186	10.621642062	-48.950266415
49.800000000	470500.859783829	1996.015060809	51892.789011967	51892.789011967	6728.869305995	-7.353997345	26.193613275	-44.315368171	-2.271523205	16.789945498	10.621427502	-48.948710781
49.810000000	470429.298956615	1995.355582362	51887.939380219	51887.939380219	6727.086009925	-7.353747905	26.206474365	-44.315336888	-2.271496630	16.791790760	10.621212200	-48.947154156
49.820000000	470357.668301236	1994.696119114	51883.092517396	51883.092517396	6725.303061700	-7.353498574	26.219340743	-44.315305591	-2.271470042	16.793635973	10.620996157	-48.945596539
49.830000000	470285.969131922	1994.036669644	51878.248462788	51878.248462788	6723.520465611	-7.353249358	26.232212411	-44.315274278	-2.271443442	16.795481137	10.620779371	-48.944037929
49.840000000	470214.202762902	1993.377232532	51873.407255686	51873.407255686	6721.738225948	-7.353000261	26.245089369	-44.315242951	-2.271416829	16.797326252	10.620561844	-48.942478327
49.850000000	470142.370508404	1992.717806356	51868.568935380	51868.568935380	6719.956347003	-7.352751289	26.257971620	-44.315211608	-2.271390203	16.799171319	10.620343576	-48.940917732
49.860000000	470070.473682656	1992.058389694	51863.733541159	51863.733541159	6718.174833065	-7.352502447	26.270859163	-44.315180251	-2.271363564	16.801016338	10.620124566	-48.939356145
